"lang","file","core_extended","speaker",wd_ID,wd,"start","end","ref","tx","ft","mb_ID","mb","doreco-mb-algn","ps","gl","ph_ID","ph"
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002153,"<p:>",136.904,138.698,"<p:>","<p:>","<p:>","","","","","","p007202","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002154,"kətə̃h",138.698,139.126,"0032_DoReCo_doreco_jeha1242_NarrLandscape2","k=tə̃h, ya=ʔɛl sʔoʔ","here, let me have a look","","","","","","p007203 p007204 p007205 p007206 p007207","k @ t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002155,"<p:>",139.126,139.710,"0032_DoReCo_doreco_jeha1242_NarrLandscape2","k=tə̃h, ya=ʔɛl sʔoʔ","here, let me have a look","","","","","","p007208","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002156,"yaʔɛl",139.710,140.010,"0032_DoReCo_doreco_jeha1242_NarrLandscape2","k=tə̃h, ya=ʔɛl sʔoʔ","here, let me have a look","","","","","","p007209 p007210 p007211 p007212 p007213","j a ? E l","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002157,"səʔoʔ",140.010,140.490,"0032_DoReCo_doreco_jeha1242_NarrLandscape2","k=tə̃h, ya=ʔɛl sʔoʔ","here, let me have a look","","","","","","p007214 p007215 p007216 p007217 p007218","s @ ? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002158,"<p:>",140.490,144.700,"<p:>","<p:>","<p:>","","","","","","p007219","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002159,"<<fp>mmm>",144.700,145.530,"0033_DoReCo_doreco_jeha1242_NarrLandscape2","mmm, tə̃h ʔn...","mmm, here...","","","","","","p007220","<<fp>mmm>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002160,"<p:>",145.530,145.706,"0033_DoReCo_doreco_jeha1242_NarrLandscape2","mmm, tə̃h ʔn...","mmm, here...","","","","","","p007221","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002161,"tə̃h",145.706,146.082,"0033_DoReCo_doreco_jeha1242_NarrLandscape2","mmm, tə̃h ʔn...","mmm, here...","","","","","","p007222 p007223 p007224","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002162,"<<fs>ʔn>",146.082,146.242,"0033_DoReCo_doreco_jeha1242_NarrLandscape2","mmm, tə̃h ʔn...","mmm, here...","","","","","","p007225","<<fs>ʔn>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002163,"<p:>",146.242,148.623,"<p:>","<p:>","<p:>","","","","","","p007226","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002164,"haʔĩh",148.623,148.933,"0034_DoReCo_doreco_jeha1242_NarrLandscape2","haʔĩh, tə̃h ʔnteŋ","yes, its ears are here","","","","","","p007227 p007228 p007229 p007230 p007231","h a ? i~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002165,"tə̃h",148.933,149.180,"0034_DoReCo_doreco_jeha1242_NarrLandscape2","haʔĩh, tə̃h ʔnteŋ","yes, its ears are here","","","","","","p007232 p007233 p007234","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002166,"ʔənteŋ",149.180,149.874,"0034_DoReCo_doreco_jeha1242_NarrLandscape2","haʔĩh, tə̃h ʔnteŋ","yes, its ears are here","","","","","","p007235 p007236 p007237 p007238 p007239 p007240","? @ n t e N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002167,"<p:>",149.874,151.610,"<p:>","<p:>","<p:>","","","","","","p007241","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002168,"tə̃h",151.610,151.903,"0035_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h... eh... hɛ̃ɲ ʔoʔ","here's its teeth","","","","","","p007242 p007243 p007244","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002169,"<p:>",151.903,152.290,"0035_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h... eh... hɛ̃ɲ ʔoʔ","here's its teeth","","","","","","p007245","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002170,"<<fp>eh>",152.290,152.450,"0035_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h... eh... hɛ̃ɲ ʔoʔ","here's its teeth","","","","","","p007246","<<fp>eh>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002171,"<p:>",152.450,152.680,"0035_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h... eh... hɛ̃ɲ ʔoʔ","here's its teeth","","","","","","p007247","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002172,"hɛ̃ɲ",152.680,153.121,"0035_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h... eh... hɛ̃ɲ ʔoʔ","here's its teeth","","","","","","p007248 p007249 p007250","h E~ J","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002173,"ʔoʔ",153.121,153.450,"0035_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h... eh... hɛ̃ɲ ʔoʔ","here's its teeth","","","","","","p007251 p007252 p007253","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002174,"<p:>",153.450,154.360,"<p:>","<p:>","<p:>","","","","","","p007254","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002175,"tə̃h",154.360,154.550,"0036_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnteŋ ʔoʔ ʔə̃h","here's the ear","","","","","","p007255 p007256 p007257","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002176,"ʔənteŋ",154.550,154.961,"0036_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnteŋ ʔoʔ ʔə̃h","here's the ear","","","","","","p007258 p007259 p007260 p007261 p007262 p007263","? @ n t e N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002177,"ʔoʔ",154.961,155.064,"0036_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnteŋ ʔoʔ ʔə̃h","here's the ear","","","","","","p007264 p007265 p007266","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002178,"ʔə̃h",155.064,155.231,"0036_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnteŋ ʔoʔ ʔə̃h","here's the ear","","","","","","p007267 p007268 p007269","? @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002179,"<p:>",155.231,155.810,"<p:>","<p:>","<p:>","","","","","","p007270","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002180,"tə̃h",155.810,156.040,"0037_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ ʔnteŋ, tə̃h l=hɛ̃ɲ ʔoʔ","this is the other ear","","","","","","p007271 p007272 p007273","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002181,"ʔənaŋ",156.040,156.306,"0037_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ ʔnteŋ, tə̃h l=hɛ̃ɲ ʔoʔ","this is the other ear","","","","","","p007274 p007275 p007276 p007277 p007278","? @ n a N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002182,"ʔənteŋ",156.306,156.620,"0037_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ ʔnteŋ, tə̃h l=hɛ̃ɲ ʔoʔ","this is the other ear","","","","","","p007279 p007280 p007281 p007282 p007283 p007284","? @ n t e N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002183,"tə̃h",156.620,156.879,"0037_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ ʔnteŋ, tə̃h l=hɛ̃ɲ ʔoʔ","this is the other ear","","","","","","p007285 p007286 p007287","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002184,"ləhɛ̃ɲ",156.879,157.241,"0037_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ ʔnteŋ, tə̃h l=hɛ̃ɲ ʔoʔ","this is the other ear","","","","","","p007288 p007289 p007290 p007291 p007292","l @ h E~ J","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002185,"ʔoʔ",157.241,157.390,"0037_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ ʔnteŋ, tə̃h l=hɛ̃ɲ ʔoʔ","this is the other ear","","","","","","p007293 p007294 p007295","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002186,"<p:>",157.390,159.150,"<p:>","<p:>","<p:>","","","","","","p007296","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002187,"hɛ̃ɲ",159.150,159.557,"0038_DoReCo_doreco_jeha1242_NarrLandscape2","hɛ̃ɲ ʔoʔ","its teeth","","","","","","p007297 p007298 p007299","h E~ J","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002188,"ʔoʔ",159.557,159.760,"0038_DoReCo_doreco_jeha1242_NarrLandscape2","hɛ̃ɲ ʔoʔ","its teeth","","","","","","p007300 p007301 p007302","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002189,"<p:>",159.760,162.950,"<p:>","<p:>","<p:>","","","","","","p007303","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002190,"ʔənaŋ",162.950,163.403,"0039_DoReCo_doreco_jeha1242_NarrLandscape2","ʔnaŋ mit ʔoʔ","its other eye","","","","","","p007304 p007305 p007306 p007307 p007308","? @ n a N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002191,"mit",163.403,163.710,"0039_DoReCo_doreco_jeha1242_NarrLandscape2","ʔnaŋ mit ʔoʔ","its other eye","","","","","","p007309 p007310 p007311","m i t","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002192,"ʔoʔ",163.710,164.006,"0039_DoReCo_doreco_jeha1242_NarrLandscape2","ʔnaŋ mit ʔoʔ","its other eye","","","","","","p007312 p007313 p007314","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002193,"<p:>",164.006,164.930,"<p:>","<p:>","<p:>","","","","","","p007315","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002194,"tə̃h",164.930,165.170,"0040_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit ʔoʔ ʔə̃h","this here is its other eye","","","","","","p007316 p007317 p007318","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002195,"ʔənaŋ",165.170,165.418,"0040_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit ʔoʔ ʔə̃h","this here is its other eye","","","","","","p007319 p007320 p007321 p007322 p007323","? @ n a N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002196,"mit",165.418,165.651,"0040_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit ʔoʔ ʔə̃h","this here is its other eye","","","","","","p007324 p007325 p007326","m i t","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002197,"ʔoʔ",165.651,165.703,"0040_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit ʔoʔ ʔə̃h","this here is its other eye","","","","","","p007327 p007328 p007329","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002198,"ʔə̃h",165.703,166.040,"0040_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit ʔoʔ ʔə̃h","this here is its other eye","","","","","","p007330 p007331 p007332","? @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002199,"<p:>",166.040,167.390,"<p:>","<p:>","<p:>","","","","","","p007333","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002200,"tə̃h",167.390,167.550,"0041_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit","here's the other eye","","","","","","p007334 p007335 p007336","t @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002201,"ʔənaŋ",167.550,167.880,"0041_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit","here's the other eye","","","","","","p007337 p007338 p007339 p007340 p007341","? @ n a N","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002202,"mit",167.880,168.220,"0041_DoReCo_doreco_jeha1242_NarrLandscape2","tə̃h ʔnaŋ mit","here's the other eye","","","","","","p007342 p007343 p007344","m i t","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002203,"<p:>",168.220,169.650,"<p:>","<p:>","<p:>","","","","","","p007345","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002204,"dwaʔ",169.650,169.919,"0042_DoReCo_doreco_jeha1242_NarrLandscape2","dwaʔ nt-mit","two eyes","","","","","","p007346 p007347 p007348 p007349","d w a ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002205,"nət-mit",169.919,170.474,"0042_DoReCo_doreco_jeha1242_NarrLandscape2","dwaʔ nt-mit","two eyes","","","","","","p007350 p007351 p007352 p007353 p007354 p007355","n @ t m i t","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002206,"<p:>",170.474,171.610,"<p:>","<p:>","<p:>","","","","","","p007356","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002207,"ləpas",171.610,171.973,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007357 p007358 p007359 p007360 p007361","l @ p a s","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002208,"<<fs>>",171.973,172.394,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007362","<<fs>>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002209,"dwaʔ",172.394,172.623,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007363 p007364 p007365 p007366","d w a ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002210,"nət-mit",172.623,173.149,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007367 p007368 p007369 p007370 p007371 p007372","n @ t m i t","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002211,"ʔoʔ",173.149,173.420,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007373 p007374 p007375","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002212,"ʔɛl",173.420,173.901,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007376 p007377 p007378","? E l","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002213,"<p:>",173.901,174.033,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007379","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002214,"<<fs>ba>",174.033,174.340,"0043_DoReCo_doreco_jeha1242_NarrLandscape2","lpas dwaʔ nt-mit ʔoʔ ʔɛl ba=...","two eyes, it is looking towards...","","","","","","p007380","<<fs>ba>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002215,"<p:>",174.340,177.130,"<p:>","<p:>","<p:>","","","","","","p007381","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002216,"<<fs>bac>",177.130,177.485,"0044_DoReCo_doreco_jeha1242_NarrLandscape2","ba=c...","to...","","","","","","p007382","<<fs>bac>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002217,"<p:>",177.485,178.310,"<p:>","<p:>","<p:>","","","","","","p007383","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002218,"batitɛp",178.310,178.950,"0045_DoReCo_doreco_jeha1242_NarrLandscape2","ba=titɛp","to the other side","","","","","","p007384 p007385 p007386 p007387 p007388 p007389 p007390","b a t i t E p","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002219,"<p:>",178.950,180.070,"<p:>","<p:>","<p:>","","","","","","p007391","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002220,"titɛp",180.070,180.320,"0046_DoReCo_doreco_jeha1242_NarrLandscape2","titɛp jlmɔl","the other side of the mountain","","","","","","p007392 p007393 p007394 p007395 p007396","t i t E p","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002221,"jəlmɔl",180.320,180.820,"0046_DoReCo_doreco_jeha1242_NarrLandscape2","titɛp jlmɔl","the other side of the mountain","","","","","","p007397 p007398 p007399 p007400 p007401 p007402","J\ @ l m O l","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002222,"<p:>",180.820,182.200,"<p:>","<p:>","<p:>","","","","","","p007403","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002223,"<<fs>wac>",182.200,182.491,"0047_DoReCo_doreco_jeha1242_NarrLandscape2","wa=c... wa=cɨp, wa=pi...","it'll... it'll go, it'll...","","","","","","p007404","<<fs>wac>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002224,"<p:>",182.491,182.860,"0047_DoReCo_doreco_jeha1242_NarrLandscape2","wa=c... wa=cɨp, wa=pi...","it'll... it'll go, it'll...","","","","","","p007405","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002225,"wacɨp",182.860,183.223,"0047_DoReCo_doreco_jeha1242_NarrLandscape2","wa=c... wa=cɨp, wa=pi...","it'll... it'll go, it'll...","","","","","","p007406 p007407 p007408 p007409 p007410","w a c 1 p","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002226,"<<fs>wapi>",183.223,183.490,"0047_DoReCo_doreco_jeha1242_NarrLandscape2","wa=c... wa=cɨp, wa=pi...","it'll... it'll go, it'll...","","","","","","p007411","<<fs>wapi>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002227,"<p:>",183.490,184.600,"<p:>","<p:>","<p:>","","","","","","p007412","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002228,"mit",184.600,185.009,"0048_DoReCo_doreco_jeha1242_NarrLandscape2","mit ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h","its eyes, it's looking like this","","","","","","p007413 p007414 p007415","m i t","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002229,"ʔoʔ",185.009,185.365,"0048_DoReCo_doreco_jeha1242_NarrLandscape2","mit ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h","its eyes, it's looking like this","","","","","","p007416 p007417 p007418","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002230,"<p:>",185.365,185.519,"0048_DoReCo_doreco_jeha1242_NarrLandscape2","mit ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h","its eyes, it's looking like this","","","","","","p007419","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002231,"ʔoʔ",185.519,185.633,"0048_DoReCo_doreco_jeha1242_NarrLandscape2","mit ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h","its eyes, it's looking like this","","","","","","p007420 p007421 p007422","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002232,"ʔɛl",185.633,186.000,"0048_DoReCo_doreco_jeha1242_NarrLandscape2","mit ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h","its eyes, it's looking like this","","","","","","p007423 p007424 p007425","? E l","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002233,"pənʔə̃h",186.000,186.440,"0048_DoReCo_doreco_jeha1242_NarrLandscape2","mit ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h","its eyes, it's looking like this","","","","","","p007426 p007427 p007428 p007429 p007430 p007431","p @ n ? @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002234,"<p:>",186.440,187.780,"<p:>","<p:>","<p:>","","","","","","p007432","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002235,"ʔoʔ",187.780,187.910,"0049_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ ʔɛl ba=pɛ̃w tɔm","it's looking at another stream","","","","","","p007433 p007434 p007435","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002236,"ʔɛl",187.910,188.100,"0049_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ ʔɛl ba=pɛ̃w tɔm","it's looking at another stream","","","","","","p007436 p007437 p007438","? E l","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002237,"ba",188.100,188.290,"0049_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ ʔɛl ba=pɛ̃w tɔm","it's looking at another stream","","","","","","p007439 p007440","b a","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002238,"<<wip>>",188.290,188.467,"0049_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ ʔɛl ba=pɛ̃w tɔm","it's looking at another stream","","","","","","p007441","<<wip>>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002239,"pɛ̃w",188.467,188.680,"0049_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ ʔɛl ba=pɛ̃w tɔm","it's looking at another stream","","","","","","p007442 p007443 p007444","p E~ w","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002240,"tɔm",188.680,189.070,"0049_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ ʔɛl ba=pɛ̃w tɔm","it's looking at another stream","","","","","","p007445 p007446 p007447","t O m","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002241,"<p:>",189.070,190.810,"<p:>","<p:>","<p:>","","","","","","p007448","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002242,"bakawan",190.810,191.507,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007449 p007450 p007451 p007452 p007453 p007454 p007455","b a k a w a n","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002243,"ʔoʔ",191.507,191.810,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007456 p007457 p007458","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002244,"ʔoʔ",191.810,191.999,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007459 p007460 p007461","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002245,"ʔɛl",191.999,192.203,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007462 p007463 p007464","? E l","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002246,"pənʔə̃h",192.203,192.442,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007465 p007466 p007467 p007468 p007469 p007470","p @ n ? @~ h","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002247,"bakawan",192.442,193.015,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007471 p007472 p007473 p007474 p007475 p007476 p007477","b a k a w a n","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002248,"ʔoʔ",193.015,193.211,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007478 p007479 p007480","? o ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002249,"<p:>",193.211,193.812,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007481","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002250,"wacɨp",193.812,194.109,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007482 p007483 p007484 p007485 p007486","w a c 1 p","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002251,"baʔaniʔ",194.109,194.530,"0050_DoReCo_doreco_jeha1242_NarrLandscape2","ba=kawan ʔoʔ, ʔoʔ ʔɛl pn=ʔə̃h ba=kawan, wa=cɨp ba=ʔaniʔ","at its friend, it is looking like this at its friend, it'll go over there","","","","","","p007487 p007488 p007489 p007490 p007491 p007492 p007493","b a ? a n i ?","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002252,"<p:>",194.530,195.500,"<p:>","<p:>","<p:>","","","","","","p007494","<p:>","",""
"jeha1242","doreco_jeha1242_NarrLandscape2",core,"CP",w002253,"ʔoʔ",195.500,195.620,"0051_DoReCo_doreco_jeha1242_NarrLandscape2","ʔoʔ kdɨh ya=cɨp ba=pɛ̃w... kawan yɛʔ taniʔ, ba=pɛ̃w mit taniʔ","it says: ""I'll go to another... friend of mine there, to another source over there""","","","","","","p007495 p007496 p007497","? o ?","",""
